CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Country,Cluster,ClusterLabel,CLV,ChurnRisk,ChurnScore,R_Score,F_Score,M_Score,RFM_Score,Segment,Recommendation
13889,93,1,416.90000000000003,27.793333333333337,146,15,United Kingdom,0,Active Mid,314.73,High,24.9,2,1,2,5,At Risk,Send win-back campaign with 20% discount
13890,1,10,1883.8100000000002,17.125545454545456,831,74,United Kingdom,0,Active Mid,1968.67,Low,0.3,4,4,4,12,Champions,Reward with loyalty program & early access
13892,27,4,632.97,23.443333333333335,983,26,United Kingdom,0,Active Mid,598.51,Low,7.2,3,3,2,8,Loyal Customers,Upsell premium products & bundles
13893,298,1,821.1,39.1,190,21,United Kingdom,1,Dormant Low,167.65,High,79.7,1,1,3,5,At Risk,Send win-back campaign with 20% discount
13894,24,3,564.62,20.911851851851853,354,25,United Kingdom,0,Active Mid,535.97,Low,6.4,3,3,2,8,Loyal Customers,Upsell premium products & bundles
13895,28,4,2593.07,21.975169491525424,1365,97,United Kingdom,0,Active Mid,2444.85,Low,7.5,3,3,4,10,Champions,Reward with loyalty program & early access
13897,50,1,311.16,18.303529411764707,200,17,United Kingdom,0,Active Mid,270.85,Medium,13.4,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
13898,326,1,155.93,12.994166666666667,133,12,United Kingdom,1,Dormant Low,20.11,High,87.2,1,1,1,3,Lost,Last chance discount or remove from list
13899,16,2,388.52,20.448421052631577,156,19,United Kingdom,0,Active Mid,375.46,Low,4.3,4,2,2,8,Loyal Customers,Upsell premium products & bundles
13900,183,3,740.95,17.23139534883721,430,42,United Kingdom,1,Dormant Low,383.83,High,48.9,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
13901,72,5,2867.2,19.242953020134227,1739,144,United Kingdom,0,Active Mid,2370.61,Medium,19.3,2,4,4,10,Champions,Reward with loyalty program & early access
13904,37,2,332.64,12.793846153846154,332,24,United Kingdom,0,Active Mid,302.6,Low,9.9,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
13908,80,4,2369.55,19.42254098360656,1478,104,United Kingdom,0,Active Mid,1898.34,Medium,21.4,2,3,4,9,Loyal Customers,Upsell premium products & bundles
13911,57,9,2580.91,17.43858108108108,2731,120,United Kingdom,0,Active Mid,2281.76,Medium,15.2,2,4,4,10,Champions,Reward with loyalty program & early access
13914,12,2,626.45,18.983333333333334,380,28,United Kingdom,0,Active Mid,612.15,Low,3.2,4,2,2,8,Loyal Customers,Upsell premium products & bundles
13917,50,2,272.04,15.113333333333335,228,16,United Kingdom,0,Active Mid,237.93,Medium,13.4,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
13918,50,2,1212.8400000000001,40.428000000000004,1140,30,United Kingdom,0,Active Mid,1060.75,Medium,13.4,3,2,3,8,Loyal Customers,Upsell premium products & bundles
13919,59,2,384.81,13.743214285714286,474,24,Denmark,0,Active Mid,327.21,Medium,15.8,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
13922,352,1,172.25,24.607142857142858,93,7,United Kingdom,1,Dormant Low,10.18,High,94.1,1,1,1,3,Lost,Last chance discount or remove from list
13923,54,1,351.13,17.5565,185,20,United Kingdom,0,Active Mid,301.87,Medium,14.4,2,1,2,5,At Risk,Send re-engagement email with offers
13924,2,6,1838.8500000000001,15.716666666666669,1575,90,United Kingdom,0,Active Mid,1881.52,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
13925,93,4,678.25,16.54268292682927,331,28,United Kingdom,0,Active Mid,519.35,High,24.9,2,3,3,8,Loyal Customers,Upsell premium products & bundles
13926,23,1,223.85000000000002,20.35,104,11,United Kingdom,0,Active Mid,211.09,Low,6.1,3,1,1,5,At Risk,Send re-engagement email with offers
13927,75,1,348.99,16.61857142857143,214,21,United Kingdom,0,Active Mid,280.34,Medium,20.1,2,1,2,5,At Risk,Send re-engagement email with offers
13928,11,4,464.57,17.206296296296298,129,23,United Kingdom,0,Active Mid,459.54,Low,2.9,4,3,2,9,Loyal Customers,Upsell premium products & bundles
13929,169,2,842.65,93.62777777777778,143,8,United Kingdom,1,Dormant Low,466.3,High,45.2,1,2,3,6,Potential Loyalists,Offer membership & personalized offers
13930,58,2,337.34,19.843529411764706,274,15,United Kingdom,0,Active Mid,287.75,Medium,15.5,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
13931,96,2,1237.53,21.336724137931036,725,56,United Kingdom,0,Active Mid,928.68,High,25.7,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
13932,295,1,307.4,19.2125,72,16,United Kingdom,1,Dormant Low,65.24,High,78.9,1,1,1,3,Lost,Last chance discount or remove from list
13933,109,2,608.7900000000001,26.469130434782613,205,23,United Kingdom,0,Active Mid,435.49,High,29.1,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
13934,264,1,922.1,29.74516129032258,390,31,United Kingdom,1,Dormant Low,272.5,High,70.6,1,1,3,5,At Risk,Send win-back campaign with 20% discount
13936,180,1,376.58,14.483846153846153,330,26,United Kingdom,1,Dormant Low,196.27,High,48.1,1,1,2,4,At Risk,Send win-back campaign with 20% discount
13937,169,1,158.85,17.65,123,9,United Kingdom,1,Dormant Low,87.49,High,45.2,1,1,1,3,Lost,Last chance discount or remove from list
13938,35,1,71.66,10.237142857142857,70,7,United Kingdom,0,Active Mid,65.26,Low,9.4,3,1,1,5,At Risk,Send re-engagement email with offers
13939,23,3,568.55,12.634444444444444,847,43,United Kingdom,0,Active Mid,541.24,Low,6.1,3,3,2,8,Loyal Customers,Upsell premium products & bundles
13940,17,4,839.14,17.12530612244898,516,39,United Kingdom,0,Active Mid,816.33,Low,4.5,4,3,3,10,Champions,Reward with loyalty program & early access
13941,22,5,5112.96,113.62133333333334,2364,24,United Kingdom,0,Active Mid,4927.32,Low,5.9,3,4,4,11,Champions,Reward with loyalty program & early access
13946,79,3,561.5699999999999,51.05181818181818,443,11,United Kingdom,0,Active Mid,449.31,Medium,21.1,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
13947,65,1,90.6,18.119999999999997,44,5,United Kingdom,0,Active Mid,75.21,Medium,17.4,2,1,1,4,At Risk,Send re-engagement email with offers
13948,361,1,102.0,34.0,40,3,United Kingdom,1,Dormant Low,3.56,High,96.5,1,1,1,3,Lost,Last chance discount or remove from list
13949,3,6,2427.32,15.170750000000002,2474,124,United Kingdom,0,Active Mid,2476.97,Low,0.8,4,4,4,12,Champions,Reward with loyalty program & early access
13950,11,4,745.06,21.28742857142857,323,33,United Kingdom,0,Active Mid,736.99,Low,2.9,4,3,3,10,Champions,Reward with loyalty program & early access
13951,176,3,674.45,17.293589743589745,459,38,United Kingdom,1,Dormant Low,362.19,High,47.1,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
13952,218,2,3251.071,23.730445255474454,1431,120,United Kingdom,1,Dormant Low,1369.04,High,58.3,1,2,4,7,Potential Loyalists,Offer membership & personalized offers
13953,7,7,3515.68,175.784,2724,8,United Kingdom,0,Active Mid,3565.42,Low,1.9,4,4,4,12,Champions,Reward with loyalty program & early access
13954,2,2,439.92,17.5968,150,24,United Kingdom,0,Active Mid,441.75,Low,0.5,4,2,2,8,Loyal Customers,Upsell premium products & bundles
13955,154,2,322.96,9.786666666666665,154,33,United Kingdom,1,Dormant Low,191.79,High,41.2,1,2,2,5,At Risk,Send win-back campaign with 20% discount
13956,5,5,1026.42,6.752763157894737,491,123,United Kingdom,0,Active Mid,1036.93,Low,1.3,4,4,3,11,Champions,Reward with loyalty program & early access
13959,79,3,598.2,6.502173913043479,357,79,United Kingdom,0,Active Mid,478.62,Medium,21.1,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
13960,21,2,230.22,19.185,142,11,United Kingdom,0,Active Mid,219.37,Low,5.6,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
13962,22,2,169.55,15.413636363636364,87,11,United Kingdom,0,Active Mid,161.1,Low,5.9,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
13963,308,4,664.54,18.986857142857144,460,35,United Kingdom,1,Dormant Low,119.52,High,82.4,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
13967,146,1,80.7,40.35,42,2,United Kingdom,1,Dormant Low,49.43,High,39.0,1,1,1,3,Lost,Last chance discount or remove from list
13969,7,18,9053.94,14.463162939297126,4542,334,United Kingdom,3,High Value,9649.65,Low,1.9,4,4,4,12,Champions,Reward with loyalty program & early access
13971,19,8,2758.26,18.511812080536913,1844,118,United Kingdom,0,Active Mid,2718.35,Low,5.1,3,4,4,11,Champions,Reward with loyalty program & early access
13972,71,2,190.25,12.683333333333334,187,15,United Kingdom,0,Active Mid,155.61,Medium,19.0,2,2,1,5,At Risk,Send re-engagement email with offers
13973,287,1,264.7,24.063636363636363,109,11,United Kingdom,1,Dormant Low,61.87,High,76.7,1,1,1,3,Lost,Last chance discount or remove from list
13974,49,1,413.59000000000003,14.77107142857143,249,28,United Kingdom,0,Active Mid,361.12,Medium,13.1,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
13975,31,6,2526.28,7.474201183431953,1732,240,United Kingdom,0,Active Mid,2383.4,Low,8.3,3,4,4,11,Champions,Reward with loyalty program & early access
13976,207,1,357.98,35.798,154,10,United Kingdom,1,Dormant Low,160.61,High,55.3,1,1,2,4,At Risk,Send win-back campaign with 20% discount
13978,15,2,196.79000000000002,13.119333333333335,315,14,United Kingdom,0,Active Mid,190.7,Low,4.0,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
13979,73,1,869.87,16.108703703703704,639,54,United Kingdom,0,Active Mid,703.43,Medium,19.5,2,1,3,6,Potential Loyalists,Offer membership & personalized offers
13980,60,1,200.14,18.19454545454545,172,11,United Kingdom,0,Active Mid,168.84,Medium,16.0,2,1,1,4,At Risk,Send re-engagement email with offers
13982,39,4,1871.81,16.863153153153153,1136,72,United Kingdom,0,Active Mid,1708.71,Low,10.4,3,3,4,10,Champions,Reward with loyalty program & early access
13983,30,12,2603.43,24.3311214953271,1183,91,United Kingdom,0,Active Mid,2532.09,Low,8.0,3,4,4,11,Champions,Reward with loyalty program & early access
13984,27,5,920.51,57.531875,679,14,United Kingdom,0,Active Mid,874.49,Low,7.2,3,4,3,10,Champions,Reward with loyalty program & early access
13985,4,15,7060.13,20.229598853868197,3445,108,United Kingdom,3,High Value,7485.91,Low,1.1,4,4,4,12,Champions,Reward with loyalty program & early access
13986,17,1,320.46,24.650769230769228,430,12,United Kingdom,0,Active Mid,307.36,Low,4.5,4,1,2,7,Potential Loyalists,Offer membership & personalized offers
13988,20,6,4147.96,17.726324786324785,3044,188,United Kingdom,0,Active Mid,4038.86,Low,5.3,3,4,4,11,Champions,Reward with loyalty program & early access
13989,66,2,1266.08,30.88,1313,33,United Kingdom,0,Active Mid,1052.63,Medium,17.6,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
13990,213,1,311.3,19.45625,190,16,United Kingdom,1,Dormant Low,134.65,High,57.0,1,1,2,4,At Risk,Send win-back campaign with 20% discount
13991,12,6,855.97,10.190119047619048,998,58,United Kingdom,0,Active Mid,852.29,Low,3.2,4,4,3,11,Champions,Reward with loyalty program & early access
13992,30,1,76.8,15.36,64,5,United Kingdom,0,Active Mid,70.98,Low,8.0,3,1,1,5,At Risk,Send re-engagement email with offers
13993,43,9,3466.36,28.647603305785125,900,66,United Kingdom,0,Active Mid,3199.93,Low,11.5,3,4,4,11,Champions,Reward with loyalty program & early access
13994,4,6,2313.14,14.923483870967742,940,122,United Kingdom,0,Active Mid,2354.1,Low,1.1,4,4,4,12,Champions,Reward with loyalty program & early access
13995,15,5,1393.69,16.205697674418605,879,55,United Kingdom,0,Active Mid,1369.8,Low,4.0,4,4,3,11,Champions,Reward with loyalty program & early access
13999,10,12,3901.81,18.758701923076924,2243,102,United Kingdom,0,Active Mid,4015.52,Low,2.7,4,4,4,12,Champions,Reward with loyalty program & early access
14000,211,1,635.66,42.37733333333333,710,15,United Kingdom,1,Dormant Low,278.36,High,56.4,1,1,2,4,At Risk,Send win-back campaign with 20% discount
14001,46,3,2043.0800000000002,52.38666666666667,962,34,United Kingdom,0,Active Mid,1817.51,Medium,12.3,3,3,4,10,Champions,Reward with loyalty program & early access
14002,134,2,529.73,11.270851063829788,877,47,United Kingdom,0,Active Mid,343.19,High,35.8,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
14004,43,7,4582.64,26.799064327485382,2668,102,United Kingdom,0,Active Mid,4191.6,Low,11.5,3,4,4,11,Champions,Reward with loyalty program & early access
14005,10,5,2874.72,34.22285714285714,2478,53,United Kingdom,0,Active Mid,2864.79,Low,2.7,4,4,4,12,Champions,Reward with loyalty program & early access
14006,116,3,962.19,32.073,641,22,United Kingdom,0,Active Mid,673.28,High,31.0,2,3,3,8,Loyal Customers,Upsell premium products & bundles
14009,198,2,695.61,16.562142857142856,365,42,United Kingdom,1,Dormant Low,330.48,High,52.9,1,2,3,6,Potential Loyalists,Offer membership & personalized offers
14012,278,1,328.8,29.89090909090909,160,11,United Kingdom,1,Dormant Low,84.8,High,74.3,1,1,2,4,At Risk,Send win-back campaign with 20% discount
14013,110,3,473.02,13.91235294117647,462,30,United Kingdom,0,Active Mid,338.69,High,29.4,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
14014,77,1,505.18,12.953333333333333,1076,39,United Kingdom,0,Active Mid,403.09,Medium,20.6,2,1,2,5,At Risk,Send re-engagement email with offers
14015,53,1,917.34,45.867000000000004,378,20,United Kingdom,0,Active Mid,791.11,Medium,14.2,2,1,3,6,Potential Loyalists,Offer membership & personalized offers
14016,162,4,4341.21,26.964037267080744,2125,154,EIRE,1,Dormant Low,2507.89,High,43.3,1,3,4,8,Loyal Customers,Upsell premium products & bundles
14019,47,3,1421.61,21.539545454545454,1037,37,United Kingdom,0,Active Mid,1260.8,Medium,12.6,3,3,3,9,Loyal Customers,Upsell premium products & bundles
14020,17,2,642.8,16.48205128205128,441,37,United Kingdom,0,Active Mid,619.45,Low,4.5,4,2,2,8,Loyal Customers,Upsell premium products & bundles
14021,155,3,631.9,28.722727272727273,192,22,United Kingdom,1,Dormant Low,375.33,High,41.4,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
14022,225,1,440.0,15.714285714285714,487,28,United Kingdom,1,Dormant Low,176.13,High,60.2,1,1,2,4,At Risk,Send win-back campaign with 20% discount
14023,7,2,584.07,18.840967741935486,345,30,United Kingdom,0,Active Mid,578.62,Low,1.9,4,2,2,8,Loyal Customers,Upsell premium products & bundles
14024,122,2,327.7,20.48125,150,16,United Kingdom,0,Active Mid,222.92,High,32.6,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
14027,61,1,104.82,17.47,62,6,United Kingdom,0,Active Mid,88.14,Medium,16.3,2,1,1,4,At Risk,Send re-engagement email with offers
14029,63,2,467.66,31.177333333333333,198,15,United Kingdom,0,Active Mid,392.6,Medium,16.8,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
14030,18,8,2360.09,9.712304526748971,1479,210,United Kingdom,0,Active Mid,2332.49,Low,4.8,4,4,4,12,Champions,Reward with loyalty program & early access
14031,7,19,17286.86,69.14744,5788,119,United Kingdom,3,High Value,18505.43,Low,1.9,4,4,4,12,Champions,Reward with loyalty program & early access
14032,2,11,2975.59,20.80832167832168,2032,53,United Kingdom,0,Active Mid,3115.45,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
14034,22,3,651.8199999999999,7.323820224719101,423,82,United Kingdom,0,Active Mid,622.28,Low,5.9,3,3,2,8,Loyal Customers,Upsell premium products & bundles
14035,29,5,1428.02,21.636666666666667,739,41,United Kingdom,0,Active Mid,1348.81,Low,7.8,3,4,3,10,Champions,Reward with loyalty program & early access
14036,285,1,626.65,16.49078947368421,268,38,United Kingdom,1,Dormant Low,149.84,High,76.2,1,1,2,4,At Risk,Send win-back campaign with 20% discount
14037,176,2,147.20000000000002,5.257142857142858,46,27,United Kingdom,1,Dormant Low,78.68,High,47.1,1,2,1,4,At Risk,Send win-back campaign with 20% discount
14038,78,3,1560.38,16.960652173913044,965,64,United Kingdom,0,Active Mid,1252.68,Medium,20.9,2,3,3,8,Loyal Customers,Upsell premium products & bundles
14039,33,1,152.2,25.366666666666664,92,6,United Kingdom,0,Active Mid,139.43,Low,8.8,3,1,1,5,At Risk,Send re-engagement email with offers
14040,41,12,3614.92,15.38263829787234,1554,146,United Kingdom,0,Active Mid,3403.43,Low,11.0,3,4,4,11,Champions,Reward with loyalty program & early access
14041,266,1,141.41,6.733809523809524,94,21,United Kingdom,1,Dormant Low,41.03,High,71.1,1,1,1,3,Lost,Last chance discount or remove from list
14044,27,4,652.82,3.1235406698564594,308,165,United Kingdom,0,Active Mid,617.28,Low,7.2,3,3,2,8,Loyal Customers,Upsell premium products & bundles
14045,109,4,1659.75,276.625,535,4,United Kingdom,0,Active Mid,1198.53,High,29.1,2,3,3,8,Loyal Customers,Upsell premium products & bundles
14046,284,1,154.99,11.070714285714287,460,14,United Kingdom,1,Dormant Low,37.48,High,75.9,1,1,1,3,Lost,Last chance discount or remove from list
14047,9,5,1308.6100000000001,40.894062500000004,381,22,United Kingdom,0,Active Mid,1307.67,Low,2.4,4,4,3,11,Champions,Reward with loyalty program & early access
14048,305,1,409.93,4.822705882352941,288,83,United Kingdom,1,Dormant Low,75.99,High,81.6,1,1,2,4,At Risk,Send win-back campaign with 20% discount
14049,17,4,5681.72,11.642868852459017,3870,348,United Kingdom,0,Active Mid,5527.26,Low,4.5,4,3,4,11,Champions,Reward with loyalty program & early access
14050,32,2,746.36,13.821481481481483,689,49,United Kingdom,0,Active Mid,689.03,Low,8.6,3,2,3,8,Loyal Customers,Upsell premium products & bundles
14051,1,23,15610.390000000001,74.33519047619048,3756,52,United Kingdom,3,High Value,17281.95,Low,0.3,4,4,4,12,Champions,Reward with loyalty program & early access
14052,20,1,225.36,4.024285714285715,89,56,United Kingdom,0,Active Mid,214.33,Low,5.3,3,1,1,5,At Risk,Send re-engagement email with offers
14053,124,2,260.25,65.0625,215,2,United Kingdom,0,Active Mid,175.63,High,33.2,2,2,1,5,At Risk,Send win-back campaign with 20% discount
14054,65,1,92.46,15.409999999999998,62,6,United Kingdom,0,Active Mid,76.76,Medium,17.4,2,1,1,4,At Risk,Send re-engagement email with offers
14055,106,1,725.6400000000001,72.56400000000001,216,10,United Kingdom,0,Active Mid,522.47,High,28.3,2,1,3,6,Potential Loyalists,Offer membership & personalized offers
14056,1,23,8214.65,7.427350813743218,4273,320,United Kingdom,3,High Value,9094.27,Low,0.3,4,4,4,12,Champions,Reward with loyalty program & early access
14057,24,17,6217.96,21.894225352112677,4876,179,United Kingdom,3,High Value,6292.26,Low,6.4,3,4,4,11,Champions,Reward with loyalty program & early access
14059,267,1,183.6,22.95,128,8,United Kingdom,1,Dormant Low,52.78,High,71.4,1,1,1,3,Lost,Last chance discount or remove from list
